,Real daily return,Volatility,Sharpe Ratio
2018-02-06 00:00:00-05:00,0.03536135846910476,0.17410239079324466,0.20310667939705748
2018-02-07 00:00:00-05:00,0.00759852593678368,0.18553324418867043,0.04095506425283369
2018-02-08 00:00:00-05:00,-0.05788832130383781,0.1984123947082136,-0.29175758595610274
2018-02-09 00:00:00-05:00,-0.0012711518328459327,0.3224953591753329,-0.003941612791255202
2018-02-12 00:00:00-05:00,0.017131732754261848,0.34630934553882775,0.04946944971296208
2018-02-13 00:00:00-05:00,0.009400632562498585,0.3139636642068949,0.02994178509874882
2018-02-14 00:00:00-05:00,0.043930141038685186,0.31523987326085173,0.13935464630241837
2018-02-15 00:00:00-05:00,0.009448160897536641,0.3226065965552101,0.029286942667707372
2018-02-16 00:00:00-05:00,-0.007967515542163028,0.29759334186630265,-0.026773164655486577
2018-02-20 00:00:00-05:00,-0.0032888199195107316,0.30713850371949647,-0.010707937558080787
2018-02-21 00:00:00-05:00,0.024792345610188008,0.3293918917009236,0.07526701851148965
2018-02-22 00:00:00-05:00,-0.016676219001161327,0.3197142277513272,-0.05215976504533931
2018-02-23 00:00:00-05:00,-0.0025945556348836336,0.330295425587475,-0.007855257547902355
2018-02-26 00:00:00-05:00,0.033497473494415064,0.3232145929913548,0.1036384934986863
2018-02-27 00:00:00-05:00,-0.013756246309530202,0.33888414220727114,-0.04059277079160727
2018-02-28 00:00:00-05:00,0.003010054273584705,0.4117745010505535,0.00730995791605649
2018-03-01 00:00:00-05:00,-0.04958990176031559,0.34922451614961886,-0.1420000586071961
2018-03-02 00:00:00-05:00,0.009837767420935818,0.32248613164728496,0.0305060170205885
2018-03-05 00:00:00-05:00,0.0056869360539491855,0.30774739952616503,0.018479233497034557
2018-03-06 00:00:00-05:00,0.01019658880368321,0.3041994346836572,0.03351942062051114
2018-03-07 00:00:00-05:00,0.01295823034496944,0.30014697462976353,0.043172950055397494
2018-03-08 00:00:00-05:00,0.004564397051245004,0.31947448768561454,0.014287203602112646
2018-03-09 00:00:00-05:00,0.0328031775796855,0.34620099974688057,0.09475182799491921
2018-03-12 00:00:00-04:00,-0.005590086955539187,0.32335559449680923,-0.017287738485669987
2018-03-13 00:00:00-04:00,-0.020069855113589795,0.2988474544679733,-0.0671575240596223
2018-03-14 00:00:00-04:00,-0.005338379936409536,0.35997072853878187,-0.014830038981445678
2018-03-15 00:00:00-04:00,0.010820376320259008,0.31666058938896946,0.03417026520773578
2018-03-16 00:00:00-04:00,-0.006360976006932593,0.31682000104866165,-0.02007757081585132
2018-03-19 00:00:00-04:00,-0.01645736663328516,0.2929822280210646,-0.05617189392150408
2018-03-20 00:00:00-04:00,0.004068117741873984,0.32370872827924774,0.012567216718248687
2018-03-21 00:00:00-04:00,-0.035094442532369374,0.31040833354113984,-0.1130589573160353
2018-03-22 00:00:00-04:00,-0.03911130685110913,0.3009166187090801,-0.12997390113877735
2018-03-23 00:00:00-04:00,-0.041351912176631686,0.28002868698569516,-0.14767027129168409
2018-03-26 00:00:00-04:00,0.0458383908384509,0.2746559791253846,0.1668938392836698
2018-03-27 00:00:00-04:00,-0.03632896378072207,0.2861952102256221,-0.12693770714080824
2018-03-28 00:00:00-04:00,-0.010983937298335683,0.29080979754058206,-0.037770176215616985
2018-03-29 00:00:00-04:00,0.00853233893121999,0.29159091902431067,0.029261332828093414
2018-04-02 00:00:00-04:00,-0.015088393140163695,0.32867121190268644,-0.04590725501274232
2018-04-03 00:00:00-04:00,-0.009207084940014942,0.32851908109852174,-0.02802602792272443
2018-04-04 00:00:00-04:00,0.02140143387752711,0.32906719333591217,0.06503666822745378
2018-04-05 00:00:00-04:00,-0.004523692631886286,0.33100132091613105,-0.0136666905720068
2018-04-06 00:00:00-04:00,-0.01682301162161021,0.28741479612498877,-0.05853216970184912
2018-04-09 00:00:00-04:00,-0.002843723247910825,0.27014568722727994,-0.010526628343018238
2018-04-10 00:00:00-04:00,-0.021162827334506716,0.3017494976741549,-0.07013376160565961
2018-04-11 00:00:00-04:00,-0.006831706546521863,0.2874690189572454,-0.02376501847504453
2018-04-12 00:00:00-04:00,-0.017326307400689016,0.2596575383655876,-0.06672753469723747
2018-04-13 00:00:00-04:00,-0.0007034084532183925,0.26154829359604337,-0.0026894018062484253
2018-04-16 00:00:00-04:00,0.0068500999099674045,0.2573949375963669,0.02661318817664304
2018-04-17 00:00:00-04:00,0.03658172548431578,0.2630146213860021,0.1390862807989225
2018-04-18 00:00:00-04:00,0.009258398531671316,0.27833192715695415,0.033263875352863896
2018-04-19 00:00:00-04:00,0.005090992415853198,0.28643864101873123,0.017773413523213443
2018-04-20 00:00:00-04:00,-0.015474248951489689,0.2889835696474354,-0.05354715830511929
2018-04-23 00:00:00-04:00,0.0038036644224371287,0.2908374082201504,0.013078319070832633
2018-04-24 00:00:00-04:00,-0.015631856875913317,0.28972606161638353,-0.05395392043333309
2018-04-25 00:00:00-04:00,0.0018218757554699083,0.30829011044719135,0.005909614657528844
2018-04-26 00:00:00-04:00,0.034286779684935785,0.2727289750003449,0.12571740749178714
2018-04-27 00:00:00-04:00,0.0034455121791736373,0.2865483733533819,0.012024190327280295
2018-04-30 00:00:00-04:00,0.005991560391854049,0.2604523604203367,0.023004438823992376
2018-05-01 00:00:00-04:00,0.011097705136104342,0.28903525775943334,0.03839567955180424
2018-05-02 00:00:00-04:00,0.024097037003086567,0.2811445748163677,0.08571048194270077
2018-05-03 00:00:00-04:00,-0.010076533273372594,0.2305759098479289,-0.04370158738620328
2018-05-04 00:00:00-04:00,0.0013744057365914844,0.23083468113668615,0.005954069509068465
2018-05-07 00:00:00-04:00,0.00722458138202655,0.2321572142299839,0.03111934904107525
2018-05-08 00:00:00-04:00,-0.008968507892762408,0.23455789375546268,-0.038235796498550106
2018-05-09 00:00:00-04:00,0.009005389645401471,0.23302570792113347,0.03864547704088214
2018-05-10 00:00:00-04:00,0.018516662691088554,0.22675860801717274,0.08165803650411482
2018-05-11 00:00:00-04:00,-0.003853352822103774,0.2219678605872,-0.017359958382758684
2018-05-14 00:00:00-04:00,-0.0013724966908025414,0.22483257918878738,-0.006104527625643096
