Date,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLK,XLU
2018-03-21 00:00:00-04:00,98.57839965820312,44.45403289794922,52.037322998046875,25.524370193481445,75.89688110351562,68.83049011230469,52.228858947753906,63.659332275390625,41.1617317199707
2018-03-22 00:00:00-04:00,96.48236083984375,44.08594512939453,50.97501754760742,24.582311630249023,73.71337127685547,66.55838012695312,50.66819763183594,62.01598358154297,41.34453582763672
2018-03-23 00:00:00-04:00,94.58463287353516,43.53807067871094,50.66392517089844,23.835779190063477,72.18221282958984,65.58463287353516,49.675045013427734,60.363216400146484,40.76292037963867
2018-03-26 00:00:00-04:00,97.37931060791016,44.16298294067383,51.574466705322266,24.60897445678711,73.67710876464844,67.1714859008789,50.69478225708008,62.65454864501953,41.18666076660156
2018-03-27 00:00:00-04:00,95.47216033935547,44.13729476928711,51.088844299316406,24.129058837890625,72.80734252929688,66.24280548095703,50.18048858642578,60.644935607910156,41.77659606933594
2018-03-28 00:00:00-04:00,94.31085205078125,44.74509048461914,50.0948371887207,24.17349624633789,73.19693756103516,66.01739501953125,49.542030334472656,60.241146087646484,41.75996398925781
2018-03-29 00:00:00-04:00,95.63265228271484,45.05326461791992,51.149559020996094,24.502328872680664,73.74960327148438,66.9821548461914,50.490840911865234,61.433746337890625,41.984310150146484
2018-04-02 00:00:00-04:00,92.93238830566406,43.94896697998047,50.125186920166016,23.96019744873047,72.07349395751953,65.6026611328125,49.39128494262695,59.96880340576172,41.66026306152344
2018-04-03 00:00:00-04:00,94.1125717163086,44.53107833862305,51.195064544677734,24.289031982421875,73.16976165771484,66.5132827758789,50.09181594848633,60.560420989990234,41.801509857177734
2018-04-04 00:00:00-04:00,95.84037780761719,45.2244758605957,51.12678909301758,24.54676055908203,74.2116928100586,66.80181884765625,50.41990280151367,61.405582427978516,41.892913818359375
2018-04-05 00:00:00-04:00,97.1244125366211,45.335750579833984,52.0449104309082,24.74228858947754,74.15731811523438,67.47801971435547,51.35984802246094,61.659141540527344,42.22526550292969
2018-04-06 00:00:00-04:00,95.05672454833984,44.87348937988281,51.1040153503418,24.146835327148438,72.37245178222656,65.6116714477539,50.10953903198242,60.14723587036133,41.892913818359375
2018-04-09 00:00:00-04:00,94.83013153076172,44.847801208496094,51.34683609008789,24.28014373779297,73.08821105957031,65.4133071899414,50.384437561035156,60.61677551269531,41.97600173950195
2018-04-10 00:00:00-04:00,95.98200225830078,44.950531005859375,53.04650115966797,24.644521713256836,74.32040405273438,66.41411590576172,51.421913146972656,62.10987091064453,41.65196228027344
2018-04-11 00:00:00-04:00,95.68931579589844,44.864933013916016,53.60041809082031,24.35124397277832,73.71337127685547,65.92725372314453,51.04063034057617,61.74363708496094,41.59379577636719
2018-04-12 00:00:00-04:00,96.10472869873047,44.79644775390625,53.59282684326172,24.777835845947266,74.2116928100586,66.87393951416016,51.58153533935547,62.485504150390625,41.04541778564453
2018-04-13 00:00:00-04:00,95.56656646728516,45.019020080566406,54.1846809387207,24.404565811157227,74.17544555664062,66.71167755126953,51.528324127197266,62.278926849365234,41.36946487426758
2018-04-16 00:00:00-04:00,96.28411865234375,45.5069580078125,54.73858642578125,24.511213302612305,74.76435089111328,67.37885284423828,52.2199821472168,62.757850646972656,41.93445587158203
2018-04-17 00:00:00-04:00,98.07798767089844,45.60968017578125,54.951045989990234,24.511213302612305,75.34420013427734,67.94688415527344,52.81410598754883,63.922306060791016,42.35820388793945
2018-04-18 00:00:00-04:00,98.5406265258789,45.26726531982422,55.816062927246094,24.39568328857422,75.40762329101562,68.6501693725586,53.195396423339844,63.75325393676758,42.20033645629883
2018-04-19 00:00:00-04:00,98.22906494140625,43.95752716064453,55.884368896484375,24.768943786621094,74.77339935302734,68.46082305908203,52.601280212402344,63.048946380615234,42.1754035949707
2018-04-20 00:00:00-04:00,97.22825622558594,43.221343994140625,55.61878967285156,24.777835845947266,74.374755859375,68.16326141357422,52.317527770996094,62.17562484741211,41.793209075927734
2018-04-23 00:00:00-04:00,97.43595123291016,43.169979095458984,55.960235595703125,24.75117301940918,74.66468811035156,68.08214569091797,52.16678237915039,61.95025634765625,41.81813430786133
2018-04-24 00:00:00-04:00,95.89701843261719,42.89604568481445,55.36079025268555,24.591197967529297,74.10294342041016,66.17970275878906,50.75687026977539,60.87031173706055,42.10063171386719
2018-04-25 00:00:00-04:00,96.2935791015625,42.973087310791016,55.800880432128906,24.573421478271484,74.43817901611328,66.36906433105469,51.03175354003906,60.87971115112305,42.108951568603516
2018-04-26 00:00:00-04:00,97.85140228271484,43.22990417480469,56.6127815246582,24.582311630249023,75.38043212890625,66.12560272216797,51.350982666015625,61.9878044128418,42.53268814086914
2018-04-27 00:00:00-04:00,98.29513549804688,43.46103286743164,56.01333236694336,24.61786460876465,75.68849182128906,65.9903564453125,51.21796417236328,61.87510681152344,42.96475601196289
2018-04-30 00:00:00-04:00,97.90804290771484,43.187103271484375,56.005760192871094,24.39568328857422,74.5287857055664,65.11576843261719,50.55290222167969,61.471317291259766,42.84011459350586
2018-05-01 00:00:00-04:00,98.04022216796875,42.81043243408203,55.66431427001953,24.404565811157227,74.49256134033203,64.81825256347656,50.508583068847656,62.2413444519043,42.70716857910156
2018-05-02 00:00:00-04:00,97.36988830566406,41.97152328491211,55.891937255859375,24.129058837890625,73.46873474121094,64.2502212524414,50.3932991027832,62.17562484741211,42.665626525878906
2018-05-03 00:00:00-04:00,96.93559265136719,41.92871856689453,55.76295471191406,23.924646377563477,72.80734252929688,64.40348052978516,50.62385177612305,62.31648254394531,42.607460021972656
2018-05-04 00:00:00-04:00,98.21016693115234,42.53651809692383,56.036109924316406,24.235713958740234,73.38719940185547,65.1518325805664,51.25343322753906,63.49972152709961,42.798561096191406
2018-05-07 00:00:00-04:00,98.5406265258789,42.27113723754883,56.11198425292969,24.39568328857422,73.27848052978516,65.58463287353516,51.23570251464844,63.94106674194336,42.5742301940918
2018-05-08 00:00:00-04:00,98.12521362304688,42.09992980957031,56.55207824707031,24.56453514099121,72.725830078125,66.05345916748047,51.129295349121094,64.08192443847656,41.51070785522461
2018-05-09 00:00:00-04:00,98.465087890625,42.15986251831055,57.70543670654297,24.928918838500977,73.14256286621094,66.76576232910156,51.86528015136719,64.87073516845703,41.219905853271484
2018-05-10 00:00:00-04:00,98.82386016845703,42.40810775756836,58.137939453125,25.13332748413086,74.1210708618164,67.2165756225586,52.23772048950195,65.71589660644531,41.801509857177734
2018-05-11 00:00:00-04:00,99.0315933227539,42.40810775756836,58.22141647338867,25.11555290222168,75.22643280029297,67.36083984375,52.2199821472168,65.6219711303711,41.859676361083984
2018-05-14 00:00:00-04:00,99.22042083740234,42.3909912109375,58.62356185913086,25.097774505615234,75.7247314453125,67.2436294555664,52.423927307128906,65.61263275146484,41.70181655883789
2018-05-15 00:00:00-04:00,98.64448547363281,42.22834014892578,58.63872528076172,25.053342819213867,74.7462387084961,67.0182113647461,52.26431655883789,64.9927978515625,41.35283660888672
2018-05-16 00:00:00-04:00,99.46588134765625,42.5279541015625,58.843605041503906,25.097774505615234,75.16297149658203,67.26165008544922,52.885032653808594,65.28392028808594,41.0287971496582
2018-05-17 00:00:00-04:00,99.13543701171875,42.6734733581543,59.73136520385742,25.04445457458496,75.19017791748047,67.52312469482422,53.00917434692383,64.94587707519531,40.69646072387695
2018-05-18 00:00:00-04:00,99.01268768310547,42.40810775756836,59.26851272583008,24.84004020690918,75.38043212890625,67.91984558105469,53.08012008666992,64.67353820800781,40.70475769042969
2018-05-21 00:00:00-04:00,99.560302734375,42.58787155151367,59.87556838989258,25.017793655395508,75.45292663574219,68.94770050048828,53.36387252807617,65.23697662353516,40.9124755859375
